idx,population,X,Y,Z,dT_or_R,total_truth,total_pred,pred_over_truth,genPhotons,min_opdet_dist,pe_weighted_dist,closest_detID,max_single_opdet_pe,max_pe_detID
2672,A_low_truth_0_600k,330,358.055,5380.09,358.055,148662,152834,1.02806,10000000,330.417,442.871,3074,2203,3074
2673,A_low_truth_0_600k,330,358.055,5491.69,358.055,144330,144979,1.0045,10000000,330.417,437.006,3054,2252,3054
2674,A_low_truth_0_600k,330,373.623,4915.31,373.623,152051,158969,1.0455,10000000,331.515,453.78,3153,2215,3153
2675,A_low_truth_0_600k,330,373.623,5026.91,373.623,151634,158622,1.04608,10000000,331.515,452.074,3133,2191,3133
2676,A_low_truth_0_600k,330,373.623,5147.7,373.623,150762,157660,1.04575,10000000,331.515,450.36,3113,2122,3104
2677,A_low_truth_0_600k,330,373.623,5259.3,373.623,150134,155726,1.03725,10000000,331.515,446.264,3093,2209,3093
2678,A_low_truth_0_600k,330,373.623,5380.09,373.623,147614,151622,1.02715,10000000,331.515,441.847,3073,2147,3073
2679,A_low_truth_0_600k,330,373.623,5491.69,373.623,142992,143884,1.00624,10000000,331.515,435.905,3053,2160,3054
2680,A_low_truth_0_600k,330,389.19,4915.31,389.19,150246,156751,1.0433,10000000,330.417,453.426,3153,2155,3153
2681,A_low_truth_0_600k,330,389.19,5026.91,389.19,150541,156443,1.03921,10000000,330.417,451.575,3133,2207,3133
2682,A_low_truth_0_600k,330,389.19,5147.7,389.19,149794,155466,1.03787,10000000,330.417,449.941,3113,2121,3113
2683,A_low_truth_0_600k,330,389.19,5259.3,389.19,148426,153612,1.03494,10000000,330.417,446.782,3093,2305,3093
2684,A_low_truth_0_600k,330,389.19,5380.09,389.19,146983,149551,1.01747,10000000,330.417,441.539,3073,2223,3063
2685,A_low_truth_0_600k,330,389.19,5491.69,389.19,142304,141966,0.997625,10000000,330.417,435.719,3053,2327,3053
2686,A_low_truth_0_600k,330,404.758,4915.31,404.758,149027,154574,1.03722,10000000,330.05,452.91,3153,2140,3143
2687,A_low_truth_0_600k,330,404.758,5026.91,404.758,148787,154269,1.03684,10000000,330.05,450.955,3133,2258,3133
2688,A_low_truth_0_600k,330,404.758,5147.7,404.758,148552,153321,1.0321,10000000,330.05,449.046,3113,2226,3112
2689,A_low_truth_0_600k,330,404.758,5259.3,404.758,146691,151500,1.03278,10000000,330.05,446.175,3093,2208,3093
2690,A_low_truth_0_600k,330,404.758,5380.09,404.758,145226,147529,1.01586,10000000,330.05,440.923,3073,2174,3063
2691,A_low_truth_0_600k,330,404.758,5491.69,404.758,140814,140041,0.99451,10000000,330.05,434.69,3053,2236,3053
2692,A_low_truth_0_600k,330,420.325,4915.31,420.325,147650,152298,1.03148,10000000,330.417,451.464,3153,2258,3143
2693,A_low_truth_0_600k,330,420.325,5026.91,420.325,146928,151966,1.03429,10000000,330.417,450.863,3133,2338,3133
2694,A_low_truth_0_600k,330,420.325,5147.7,420.325,146505,151081,1.03123,10000000,330.417,448.281,3113,2257,3103
2695,A_low_truth_0_600k,330,420.325,5259.3,420.325,145567,149259,1.02536,10000000,330.417,446.217,3093,2318,3092
2696,A_low_truth_0_600k,330,420.325,5380.09,420.325,143468,145391,1.0134,10000000,330.417,440.831,3073,2244,3073
2697,A_low_truth_0_600k,330,420.325,5491.69,420.325,138736,138042,0.994998,10000000,330.417,434.798,3053,2297,3053
2698,A_low_truth_0_600k,330,435.893,4915.31,435.893,144983,149984,1.03449,10000000,331.515,451.339,3152,2265,3152
2699,A_low_truth_0_600k,330,435.893,5026.91,435.893,144752,149681,1.03405,10000000,331.515,450.349,3132,2296,3132
2700,A_low_truth_0_600k,330,435.893,5147.7,435.893,144845,148787,1.02722,10000000,331.515,448.168,3112,2282,3102
2701,A_low_truth_0_600k,330,435.893,5259.3,435.893,143222,147029,1.02658,10000000,331.515,445.742,3092,2239,3092
2702,A_low_truth_0_600k,330,435.893,5380.09,435.893,140859,143204,1.01665,10000000,331.515,440.18,3072,2266,3072
2703,A_low_truth_0_600k,330,435.893,5491.69,435.893,136872,136037,0.993899,10000000,331.515,433.938,3052,2335,3052
2704,A_low_truth_0_600k,330,451.461,4915.31,451.461,143752,146785,1.0211,10000000,330.417,451.124,3152,2394,3152
2705,A_low_truth_0_600k,330,451.461,5026.91,451.461,142884,146548,1.02564,10000000,330.417,451.058,3132,2391,3132
2706,A_low_truth_0_600k,330,451.461,5147.7,451.461,141693,145619,1.02771,10000000,330.417,448.003,3112,2277,3112
2707,A_low_truth_0_600k,330,451.461,5259.3,451.461,141162,143964,1.01985,10000000,330.417,445.849,3092,2399,3092
2708,A_low_truth_0_600k,330,451.461,5380.09,451.461,139342,140187,1.00606,10000000,330.417,440.252,3072,2295,3072
2709,A_low_truth_0_600k,330,451.461,5491.69,451.461,134500,133228,0.990543,10000000,330.417,434.021,3052,2352,3052
2710,A_low_truth_0_600k,330,467.028,4915.31,467.028,140722,143649,1.0208,10000000,330.05,452.076,3152,2427,3152
2711,A_low_truth_0_600k,330,467.028,5026.91,467.028,140649,143390,1.01949,10000000,330.05,450.252,3132,2380,3131
2712,A_low_truth_0_600k,330,467.028,5147.7,467.028,140432,142520,1.01487,10000000,330.05,448.601,3112,2348,3102
2713,A_low_truth_0_600k,330,467.028,5259.3,467.028,139334,140880,1.0111,10000000,330.05,445.99,3092,2315,3091
2714,A_low_truth_0_600k,330,467.028,5380.09,467.028,137518,137228,0.997891,10000000,330.05,440.533,3072,2437,3071
2715,A_low_truth_0_600k,330,467.028,5491.69,467.028,132465,130386,0.984305,10000000,330.05,434.019,3052,2420,3052
2716,A_low_truth_0_600k,330,482.596,4915.31,482.596,138373,140316,1.01404,10000000,330.417,452.162,3152,2443,3151
2717,A_low_truth_0_600k,330,482.596,5026.91,482.596,137948,140044,1.01519,10000000,330.417,451.435,3132,2432,3131
2718,A_low_truth_0_600k,330,482.596,5147.7,482.596,138244,139221,1.00707,10000000,330.417,448.952,3112,2396,3111
2719,A_low_truth_0_600k,330,482.596,5259.3,482.596,136397,137602,1.00883,10000000,330.417,445.787,3092,2500,3091
2720,A_low_truth_0_600k,330,482.596,5380.09,482.596,133962,134069,1.0008,10000000,330.417,440.939,3072,2432,3071
2721,A_low_truth_0_600k,330,482.596,5491.69,482.596,130676,127362,0.97464,10000000,330.417,434.74,3052,2434,3050
2722,A_low_truth_0_600k,330,498.163,4915.31,498.163,135459,136826,1.01009,10000000,331.515,453.581,3152,2519,3151
2723,A_low_truth_0_600k,330,498.163,5026.91,498.163,135611,136565,1.00703,10000000,331.515,452.684,3132,2468,3131
2724,A_low_truth_0_600k,330,498.163,5147.7,498.163,135073,135763,1.00511,10000000,331.515,449.492,3112,2474,3111
2725,A_low_truth_0_600k,330,498.163,5259.3,498.163,133810,134189,1.00283,10000000,331.515,446.729,3092,2507,3091
2726,A_low_truth_0_600k,330,498.163,5380.09,498.163,131881,130736,0.991318,10000000,331.515,441.847,3072,2490,3071
2727,A_low_truth_0_600k,330,498.163,5491.69,498.163,127707,124232,0.972789,10000000,331.515,436.02,3052,2509,3051
2728,A_low_truth_0_600k,330,513.731,4915.31,513.731,132838,132712,0.999051,10000000,330.417,454.851,3151,2529,3151
2729,A_low_truth_0_600k,330,513.731,5026.91,513.731,132451,132512,1.00046,10000000,330.417,452.887,3131,2641,3131
2730,A_low_truth_0_600k,330,513.731,5147.7,513.731,132277,131681,0.995494,10000000,330.417,451.148,3111,2555,3111
2731,A_low_truth_0_600k,330,513.731,5259.3,513.731,131752,130216,0.988342,10000000,330.417,448.38,3091,2612,3091
2732,A_low_truth_0_600k,330,513.731,5380.09,513.731,128933,126818,0.983596,10000000,330.417,442.872,3071,2541,3061
2733,A_low_truth_0_600k,330,513.731,5491.69,513.731,125670,120564,0.95937,10000000,330.417,436.553,3051,2595,3051
2734,A_low_truth_0_600k,330,529.298,4915.31,529.298,129104,128453,0.994958,10000000,330.05,455.572,3151,2611,3150
2735,A_low_truth_0_600k,330,529.298,5026.91,529.298,129314,128216,0.991509,10000000,330.05,454.984,3131,2637,3131
2736,A_low_truth_0_600k,330,529.298,5147.7,529.298,129071,127456,0.987488,10000000,330.05,453.169,3111,2548,3110
2737,A_low_truth_0_600k,330,529.298,5259.3,529.298,128312,125996,0.98195,10000000,330.05,450.492,3091,2659,3091
2738,A_low_truth_0_600k,330,529.298,5380.09,529.298,126380,122762,0.971372,10000000,330.05,445.128,3071,2549,3070
2739,A_low_truth_0_600k,330,529.298,5491.69,529.298,122000,116644,0.956098,10000000,330.05,438.951,3051,2605,3050
2740,A_low_truth_0_600k,330,544.866,4915.31,544.866,126215,124202,0.984051,10000000,330.417,459.2,3151,2611,3151
2741,A_low_truth_0_600k,330,544.866,5026.91,544.866,125791,123951,0.985373,10000000,330.417,457.023,3131,2639,3130
2742,A_low_truth_0_600k,330,544.866,5147.7,544.866,125646,123245,0.980891,10000000,330.417,455.519,3111,2600,3111
2743,A_low_truth_0_600k,330,544.866,5259.3,544.866,123787,121809,0.984021,10000000,330.417,452.093,3091,2623,3091
2744,A_low_truth_0_600k,330,544.866,5380.09,544.866,122553,118691,0.968487,10000000,330.417,447.92,3071,2503,3060
2745,A_low_truth_0_600k,330,544.866,5491.69,544.866,119100,112743,0.946625,10000000,330.417,440.899,3051,2642,3051
2746,A_low_truth_0_600k,330,560.433,4915.31,560.433,122953,119728,0.97377,10000000,331.515,462.022,3151,2662,3150
2747,A_low_truth_0_600k,330,560.433,5026.91,560.433,122195,119455,0.977577,10000000,331.515,459.827,3131,2723,3130
2748,A_low_truth_0_600k,330,560.433,5147.7,560.433,121155,118805,0.980603,10000000,331.515,458.427,3111,2575,3111
2749,A_low_truth_0_600k,330,560.433,5259.3,560.433,121299,117382,0.967708,10000000,331.515,455.052,3091,2617,3091
2750,A_low_truth_0_600k,330,560.433,5380.09,560.433,119016,114402,0.961232,10000000,331.515,450.458,3071,2626,3070
2751,A_low_truth_0_600k,330,560.433,5491.69,560.433,114987,108658,0.944959,10000000,331.515,443.855,3051,2671,3051
2752,A_low_truth_0_600k,330,576.001,4915.31,576.001,118584,114661,0.966918,10000000,330.417,465.393,3150,2548,3150
2753,A_low_truth_0_600k,330,576.001,5026.91,576.001,118093,114495,0.969532,10000000,330.417,464.126,3130,2602,3130
2754,A_low_truth_0_600k,330,576.001,5147.7,576.001,117547,113769,0.96786,10000000,330.417,462.719,3110,2518,3110
2755,A_low_truth_0_600k,330,576.001,5259.3,576.001,116165,112502,0.968467,10000000,330.417,459.3,3090,2551,3090
2756,A_low_truth_0_600k,330,576.001,5380.09,576.001,114965,109541,0.95282,10000000,330.417,453.476,3070,2573,3070
2757,A_low_truth_0_600k,330,576.001,5491.69,576.001,111218,104125,0.936224,10000000,330.417,447.915,3050,2593,3051
2758,A_low_truth_0_600k,330,591.569,4915.31,591.569,113037,109573,0.969355,10000000,330.05,469.891,3150,2490,3150
2759,A_low_truth_0_600k,330,591.569,5026.91,591.569,113396,109383,0.964611,10000000,330.05,469.528,3130,2492,3131
2760,A_low_truth_0_600k,330,591.569,5147.7,591.569,112687,108719,0.964787,10000000,330.05,467.043,3110,2522,3110
2761,A_low_truth_0_600k,330,591.569,5259.3,591.569,111718,107473,0.962003,10000000,330.05,463.874,3090,2441,3090
2762,A_low_truth_0_600k,330,591.569,5380.09,591.569,110203,104675,0.949838,10000000,330.05,458.523,3070,2435,3071
2763,A_low_truth_0_600k,330,591.569,5491.69,591.569,106961,99431,0.929601,10000000,330.05,452.387,3050,2573,3050
2764,A_low_truth_0_600k,340,31.135,4915.31,31.135,143854,150391,1.04544,10000000,340.05,477.241,3159,1760,3159
2765,A_low_truth_0_600k,340,31.135,5026.91,31.135,144072,150013,1.04124,10000000,340.05,475.643,3139,1787,3139
2766,A_low_truth_0_600k,340,31.135,5147.7,31.135,143470,148784,1.03704,10000000,340.05,473.122,3119,1830,3119
2767,A_low_truth_0_600k,340,31.135,5259.3,31.135,141475,146695,1.0369,10000000,340.05,470.088,3099,1771,3109
2768,A_low_truth_0_600k,340,31.135,5380.09,31.135,139719,142064,1.01678,10000000,340.05,465.469,3079,1822,3079
2769,A_low_truth_0_600k,340,31.135,5491.69,31.135,135571,134152,0.989533,10000000,340.05,459.054,3059,1857,3059
2770,A_low_truth_0_600k,340,46.703,4915.31,46.703,143331,151012,1.05359,10000000,340.406,476.781,3159,1803,3159
2771,A_low_truth_0_600k,340,46.703,5026.91,46.703,142770,150721,1.05569,10000000,340.406,475.492,3139,1780,3138
2772,A_low_truth_0_600k,340,46.703,5147.7,46.703,142545,149417,1.04821,10000000,340.406,473.407,3119,1747,3119
2773,A_low_truth_0_600k,340,46.703,5259.3,46.703,142072,147409,1.03757,10000000,340.406,470.044,3099,1782,3099
2774,A_low_truth_0_600k,340,46.703,5380.09,46.703,139390,142746,1.02408,10000000,340.406,464.786,3079,1800,3079
2775,A_low_truth_0_600k,340,46.703,5491.69,46.703,134465,134896,1.00321,10000000,340.406,459.166,3059,1744,3049
2776,A_low_truth_0_600k,340,62.27,4915.31,62.27,143668,151544,1.05482,10000000,341.472,475.804,3159,1799,3159
2777,A_low_truth_0_600k,340,62.27,5026.91,62.27,143692,151175,1.05208,10000000,341.472,474.827,3139,1787,3139
2778,A_low_truth_0_600k,340,62.27,5147.7,62.27,142414,149964,1.05301,10000000,341.472,472.541,3119,1751,3108
2779,A_low_truth_0_600k,340,62.27,5259.3,62.27,141804,147877,1.04283,10000000,341.472,469.846,3099,1789,3098
2780,A_low_truth_0_600k,340,62.27,5380.09,62.27,139903,143329,1.02449,10000000,341.472,464.671,3079,1829,3078
2781,A_low_truth_0_600k,340,62.27,5491.69,62.27,134998,135407,1.00303,10000000,341.472,459.128,3059,1851,3058
2782,A_low_truth_0_600k,340,77.838,4915.31,77.838,143953,152136,1.05684,10000000,340.406,475.549,3158,1839,3158
2783,A_low_truth_0_600k,340,77.838,5026.91,77.838,143492,151851,1.05825,10000000,340.406,474.714,3138,1860,3138
2784,A_low_truth_0_600k,340,77.838,5147.7,77.838,142999,150561,1.05288,10000000,340.406,472.667,3118,1771,3118
2785,A_low_truth_0_600k,340,77.838,5259.3,77.838,141429,148561,1.05043,10000000,340.406,469.595,3098,1832,3098
2786,A_low_truth_0_600k,340,77.838,5380.09,77.838,139023,143910,1.03515,10000000,340.406,464.312,3078,1847,3078
2787,A_low_truth_0_600k,340,77.838,5491.69,77.838,134701,136042,1.00996,10000000,340.406,458.438,3058,1809,3058
2788,A_low_truth_0_600k,340,93.406,4915.31,93.406,144148,152533,1.05817,10000000,340.05,474.922,3158,1828,3158
2789,A_low_truth_0_600k,340,93.406,5026.91,93.406,143177,152183,1.0629,10000000,340.05,474.73,3138,1890,3138
2790,A_low_truth_0_600k,340,93.406,5147.7,93.406,143068,150965,1.0552,10000000,340.05,471.966,3118,1789,3108
2791,A_low_truth_0_600k,340,93.406,5259.3,93.406,141942,148931,1.04924,10000000,340.05,468.894,3098,1861,3098
2792,A_low_truth_0_600k,340,93.406,5380.09,93.406,139393,144282,1.03507,10000000,340.05,464.825,3078,1783,3078
2793,A_low_truth_0_600k,340,93.406,5491.69,93.406,134456,136370,1.01424,10000000,340.05,458.015,3058,1865,3058
2794,A_low_truth_0_600k,340,108.973,4915.31,108.973,143568,152959,1.06541,10000000,340.406,474.687,3158,1834,3148
2795,A_low_truth_0_600k,340,108.973,5026.91,108.973,142759,152679,1.06949,10000000,340.406,474.243,3138,1826,3137
2796,A_low_truth_0_600k,340,108.973,5147.7,108.973,142694,151390,1.06094,10000000,340.406,472.517,3118,1762,3118
2797,A_low_truth_0_600k,340,108.973,5259.3,108.973,141785,149400,1.05371,10000000,340.406,468.627,3098,1815,3098
2798,A_low_truth_0_600k,340,108.973,5380.09,108.973,139020,144771,1.04137,10000000,340.406,463.98,3078,1877,3078
2799,A_low_truth_0_600k,340,108.973,5491.69,108.973,134710,136905,1.01629,10000000,340.406,457.864,3058,1887,3058
2800,A_low_truth_0_600k,340,124.541,4915.31,124.541,143381,153245,1.0688,10000000,341.472,475.006,3157,1796,3158
2801,A_low_truth_0_600k,340,124.541,5026.91,124.541,142971,152902,1.06946,10000000,341.472,473.035,3137,1790,3138
2802,A_low_truth_0_600k,340,124.541,5147.7,124.541,143057,151698,1.0604,10000000,341.472,471.823,3117,1814,3118
2803,A_low_truth_0_600k,340,124.541,5259.3,124.541,140798,149639,1.06279,10000000,341.472,468.391,3097,1787,3097
2804,A_low_truth_0_600k,340,124.541,5380.09,124.541,139331,145134,1.04165,10000000,341.472,463.335,3077,1771,3077
2805,A_low_truth_0_600k,340,124.541,5491.69,124.541,134327,137218,1.02152,10000000,341.472,457.365,3057,1843,3057
2806,A_low_truth_0_600k,340,140.108,4915.31,140.108,143146,153589,1.07295,10000000,340.406,474.272,3157,1811,3147
2807,A_low_truth_0_600k,340,140.108,5026.91,140.108,142229,153317,1.07796,10000000,340.406,473.327,3137,1794,3137
2808,A_low_truth_0_600k,340,140.108,5147.7,140.108,142234,152046,1.06898,10000000,340.406,470.641,3117,1784,3117
2809,A_low_truth_0_600k,340,140.108,5259.3,140.108,140829,150070,1.06562,10000000,340.406,467.717,3097,1859,3097
2810,A_low_truth_0_600k,340,140.108,5380.09,140.108,138886,145481,1.04748,10000000,340.406,463.088,3077,1839,3077
2811,A_low_truth_0_600k,340,140.108,5491.69,140.108,133819,137630,1.02848,10000000,340.406,456.208,3057,1929,3057
2812,A_low_truth_0_600k,340,155.676,4915.31,155.676,143049,153752,1.07482,10000000,340.05,474.104,3157,1806,3157
2813,A_low_truth_0_600k,340,155.676,5026.91,155.676,142652,153419,1.07548,10000000,340.05,472.656,3137,1827,3137
2814,A_low_truth_0_600k,340,155.676,5147.7,155.676,142789,152218,1.06603,10000000,340.05,470.177,3117,1837,3117
2815,A_low_truth_0_600k,340,155.676,5259.3,155.676,141224,150218,1.06369,10000000,340.05,466.94,3097,1815,3087
2816,A_low_truth_0_600k,340,155.676,5380.09,155.676,138482,145634,1.05165,10000000,340.05,462.532,3077,1798,3067
2817,A_low_truth_0_600k,340,155.676,5491.69,155.676,133979,137765,1.02826,10000000,340.05,456.146,3057,1844,3057
2818,A_low_truth_0_600k,340,171.243,4915.31,171.243,142796,153798,1.07705,10000000,340.406,473.339,3157,1777,3157
2819,A_low_truth_0_600k,340,171.243,5026.91,171.243,142402,153522,1.07809,10000000,340.406,471.511,3137,1848,3137
2820,A_low_truth_0_600k,340,171.243,5147.7,171.243,141892,152277,1.07319,10000000,340.406,469.977,3117,1894,3117
2821,A_low_truth_0_600k,340,171.243,5259.3,171.243,140609,150310,1.06899,10000000,340.406,466.823,3097,1819,3097
2822,A_low_truth_0_600k,340,171.243,5380.09,171.243,138249,145776,1.05445,10000000,340.406,461.208,3077,1814,3077
2823,A_low_truth_0_600k,340,171.243,5491.69,171.243,133545,137963,1.03308,10000000,340.406,455.199,3057,1869,3057
2824,A_low_truth_0_600k,340,186.811,4915.31,186.811,142780,153800,1.07718,10000000,341.472,472.434,3157,1766,3146
2825,A_low_truth_0_600k,340,186.811,5026.91,186.811,141710,153476,1.08303,10000000,341.472,471.45,3137,1815,3137
2826,A_low_truth_0_600k,340,186.811,5147.7,186.811,141822,152302,1.0739,10000000,341.472,468.932,3117,1826,3117
2827,A_low_truth_0_600k,340,186.811,5259.3,186.811,140464,150290,1.06995,10000000,341.472,466.32,3097,1864,3097
2828,A_low_truth_0_600k,340,186.811,5380.09,186.811,138237,145874,1.05525,10000000,341.472,460.823,3077,1807,3077
2829,A_low_truth_0_600k,340,186.811,5491.69,186.811,133680,138023,1.03249,10000000,341.472,455.118,3057,1875,3056
2830,A_low_truth_0_600k,340,202.379,4915.31,202.379,142257,153801,1.08115,10000000,340.406,471.294,3156,1920,3156
2831,A_low_truth_0_600k,340,202.379,5026.91,202.379,141497,153539,1.0851,10000000,340.406,470.897,3136,1769,3136
2832,A_low_truth_0_600k,340,202.379,5147.7,202.379,140936,152315,1.08074,10000000,340.406,468.828,3116,1795,3116
2833,A_low_truth_0_600k,340,202.379,5259.3,202.379,139713,150382,1.07636,10000000,340.406,465.951,3096,1811,3086
2834,A_low_truth_0_600k,340,202.379,5380.09,202.379,138011,145902,1.05718,10000000,340.406,460.013,3076,1838,3076
2835,A_low_truth_0_600k,340,202.379,5491.69,202.379,132462,138127,1.04277,10000000,340.406,454.515,3056,1869,3056
2836,A_low_truth_0_600k,340,217.946,4915.31,217.946,141067,153613,1.08894,10000000,340.05,470.321,3156,1801,3156
2837,A_low_truth_0_600k,340,217.946,5026.91,217.946,141380,153267,1.08408,10000000,340.05,469.514,3136,1871,3136
2838,A_low_truth_0_600k,340,217.946,5147.7,217.946,140859,152133,1.08004,10000000,340.05,467.689,3116,1830,3116
2839,A_low_truth_0_600k,340,217.946,5259.3,217.946,139812,150157,1.07399,10000000,340.05,464.338,3096,1884,3096
2840,A_low_truth_0_600k,340,217.946,5380.09,217.946,136927,145723,1.06424,10000000,340.05,459.775,3076,1844,3066
2841,A_low_truth_0_600k,340,217.946,5491.69,217.946,132304,137930,1.04252,10000000,340.05,453.946,3056,1835,3056
2842,A_low_truth_0_600k,340,233.514,4915.31,233.514,141049,153201,1.08615,10000000,340.406,470.11,3156,1827,3146
2843,A_low_truth_0_600k,340,233.514,5026.91,233.514,141130,152964,1.08385,10000000,340.406,469.368,3136,1796,3136
2844,A_low_truth_0_600k,340,233.514,5147.7,233.514,140959,151749,1.07655,10000000,340.406,466.918,3116,1790,3116
2845,A_low_truth_0_600k,340,233.514,5259.3,233.514,139473,149861,1.07448,10000000,340.406,464.187,3096,1849,3096
2846,A_low_truth_0_600k,340,233.514,5380.09,233.514,137499,145443,1.05777,10000000,340.406,458.465,3076,1810,3075
2847,A_low_truth_0_600k,340,233.514,5491.69,233.514,132629,137746,1.03858,10000000,340.406,452.526,3056,1875,3056
2848,A_low_truth_0_600k,340,249.082,4915.31,249.082,140316,152852,1.08934,10000000,341.472,468.805,3155,1804,3145
2849,A_low_truth_0_600k,340,249.082,5026.91,249.082,140590,152552,1.08508,10000000,341.472,468.307,3135,1803,3136
2850,A_low_truth_0_600k,340,249.082,5147.7,249.082,140663,151414,1.07643,10000000,341.472,466.451,3115,1769,3116
2851,A_low_truth_0_600k,340,249.082,5259.3,249.082,138758,149476,1.07724,10000000,341.472,463.14,3095,1812,3096
2852,A_low_truth_0_600k,340,249.082,5380.09,249.082,136645,145208,1.06267,10000000,341.472,458.122,3075,1823,3075
2853,A_low_truth_0_600k,340,249.082,5491.69,249.082,131943,137484,1.042,10000000,341.472,451.636,3055,1848,3055
2854,A_low_truth_0_600k,340,264.649,4915.31,264.649,139962,152498,1.08957,10000000,340.406,468.289,3155,1875,3155
2855,A_low_truth_0_600k,340,264.649,5026.91,264.649,140025,152258,1.08736,10000000,340.406,467.628,3135,1832,3135
2856,A_low_truth_0_600k,340,264.649,5147.7,264.649,140201,151085,1.07763,10000000,340.406,464.958,3115,1803,3115
2857,A_low_truth_0_600k,340,264.649,5259.3,264.649,137957,149227,1.08169,10000000,340.406,462.115,3095,1859,3095
2858,A_low_truth_0_600k,340,264.649,5380.09,264.649,135633,144915,1.06843,10000000,340.406,457.201,3075,1794,3075
2859,A_low_truth_0_600k,340,264.649,5491.69,264.649,131888,137287,1.04094,10000000,340.406,451.363,3055,1829,3055
2860,A_low_truth_0_600k,340,280.217,4915.31,280.217,139469,151923,1.0893,10000000,340.05,467.481,3155,1859,3155
2861,A_low_truth_0_600k,340,280.217,5026.91,280.217,139620,151605,1.08584,10000000,340.05,466.313,3135,1805,3135
2862,A_low_truth_0_600k,340,280.217,5147.7,280.217,139218,150528,1.08124,10000000,340.05,464.318,3115,1829,3105
2863,A_low_truth_0_600k,340,280.217,5259.3,280.217,137805,148638,1.07861,10000000,340.05,461.354,3095,1815,3095
2864,A_low_truth_0_600k,340,280.217,5380.09,280.217,135322,144373,1.06688,10000000,340.05,456.082,3075,1859,3075
2865,A_low_truth_0_600k,340,280.217,5491.69,280.217,131947,136756,1.03645,10000000,340.05,449.87,3055,1925,3055
2866,A_low_truth_0_600k,340,295.784,4915.31,295.784,138772,151087,1.08874,10000000,340.406,467.205,3155,1787,3155
2867,A_low_truth_0_600k,340,295.784,5026.91,295.784,138633,150855,1.08816,10000000,340.406,465.295,3135,1855,3135
2868,A_low_truth_0_600k,340,295.784,5147.7,295.784,138384,149713,1.08187,10000000,340.406,463.176,3115,1828,3105
2869,A_low_truth_0_600k,340,295.784,5259.3,295.784,136838,147900,1.08084,10000000,340.406,461.313,3095,1856,3094
2870,A_low_truth_0_600k,340,295.784,5380.09,295.784,135061,143663,1.06369,10000000,340.406,454.931,3075,1831,3074
2871,A_low_truth_0_600k,340,295.784,5491.69,295.784,130717,136149,1.04156,10000000,340.406,448.769,3055,1919,3055
2872,A_low_truth_0_600k,340,311.352,4915.31,311.352,137520,150119,1.09162,10000000,341.472,465.913,3154,1862,3154
2873,A_low_truth_0_600k,340,311.352,5026.91,311.352,137963,149834,1.08604,10000000,341.472,464.526,3134,1886,3134
2874,A_low_truth_0_600k,340,311.352,5147.7,311.352,137785,148773,1.07975,10000000,341.472,462.68,3114,1902,3114
2875,A_low_truth_0_600k,340,311.352,5259.3,311.352,136309,146925,1.07788,10000000,341.472,459.528,3094,1801,3094
2876,A_low_truth_0_600k,340,311.352,5380.09,311.352,134238,142848,1.06414,10000000,341.472,454.48,3074,1817,3065
2877,A_low_truth_0_600k,340,311.352,5491.69,311.352,129974,135353,1.04139,10000000,341.472,448.022,3054,1906,3054
2878,A_low_truth_0_600k,340,326.92,4915.31,326.92,136943,149257,1.08992,10000000,340.406,465.459,3154,1783,3153
2879,A_low_truth_0_600k,340,326.92,5026.91,326.92,136782,149049,1.08968,10000000,340.406,464.351,3134,1802,3134
2880,A_low_truth_0_600k,340,326.92,5147.7,326.92,135944,147933,1.08819,10000000,340.406,461.851,3114,1831,3114
2881,A_low_truth_0_600k,340,326.92,5259.3,326.92,135219,146187,1.08111,10000000,340.406,458.869,3094,1826,3094
2882,A_low_truth_0_600k,340,326.92,5380.09,326.92,133768,142066,1.06203,10000000,340.406,453.761,3074,1878,3064
2883,A_low_truth_0_600k,340,326.92,5491.69,326.92,129109,134708,1.04337,10000000,340.406,447.556,3054,1900,3054
2884,A_low_truth_0_600k,340,342.487,4915.31,342.487,136638,148049,1.08351,10000000,340.05,464.245,3154,1846,3154
2885,A_low_truth_0_600k,340,342.487,5026.91,342.487,135599,147749,1.0896,10000000,340.05,463.51,3134,1848,3134
2886,A_low_truth_0_600k,340,342.487,5147.7,342.487,135873,146746,1.08002,10000000,340.05,460.553,3114,1835,3114
2887,A_low_truth_0_600k,340,342.487,5259.3,342.487,134479,144960,1.07794,10000000,340.05,457.732,3094,1890,3094
2888,A_low_truth_0_600k,340,342.487,5380.09,342.487,133425,140921,1.05618,10000000,340.05,453.509,3074,1927,3074
2889,A_low_truth_0_600k,340,342.487,5491.69,342.487,127578,133596,1.04717,10000000,340.05,446.658,3054,1857,3054
2890,A_low_truth_0_600k,340,358.055,4915.31,358.055,135642,146436,1.07958,10000000,340.406,463.865,3154,1925,3154
2891,A_low_truth_0_600k,340,358.055,5026.91,358.055,134789,146221,1.08481,10000000,340.406,462.523,3134,1882,3134
2892,A_low_truth_0_600k,340,358.055,5147.7,358.055,134898,145155,1.07604,10000000,340.406,460.728,3114,1866,3113
2893,A_low_truth_0_600k,340,358.055,5259.3,358.055,133107,143453,1.07773,10000000,340.406,457.478,3094,1846,3094
2894,A_low_truth_0_600k,340,358.055,5380.09,358.055,131712,139466,1.05887,10000000,340.406,451.47,3074,1942,3074
2895,A_low_truth_0_600k,340,358.055,5491.69,358.055,127153,132275,1.04028,10000000,340.406,445.58,3054,1916,3054
