idx,population,X,Y,Z,border_distance,total_truth,total_pred,pred_over_truth,genPhotons,min_opdet_dist,pe_weighted_dist,closest_detID,max_single_opdet_pe,max_pe_detID
15082,A_low_truth_0_600k,280,451.461,2005.84,451.461,227376,221487,0.9741,10000000,280.482,405.803,3652,4269,3652
15083,A_low_truth_0_600k,280,451.461,2126.63,451.461,228597,221540,0.969129,10000000,280.482,405.752,3632,4132,3622
15084,A_low_truth_0_600k,280,451.461,2238.23,451.461,228279,221487,0.970247,10000000,280.482,405.695,3612,4177,3612
15085,A_low_truth_0_600k,280,451.461,2359.02,451.461,227295,221540,0.97468,10000000,280.482,405.536,3592,4105,3592
15086,A_low_truth_0_600k,280,451.461,2470.62,451.461,228540,221487,0.969139,10000000,280.482,405.308,3572,4267,3572
15087,A_low_truth_0_600k,280,451.461,2591.41,451.461,228194,221540,0.970841,10000000,280.482,405.522,3552,4189,3552
15088,A_low_truth_0_600k,280,451.461,2703.01,451.461,227122,221487,0.97519,10000000,280.482,406.052,3532,4229,3532
15089,A_low_truth_0_600k,280,451.461,2823.8,451.461,228119,221540,0.97116,10000000,280.482,405.658,3512,4152,3512
15090,A_low_truth_0_600k,280,451.461,2935.4,451.461,228374,221487,0.969843,10000000,280.482,405.862,3492,4211,3492
15091,A_low_truth_0_600k,280,451.461,3056.19,451.461,227902,221540,0.972084,10000000,280.482,405.751,3472,4138,3472
15092,A_low_truth_0_600k,280,451.461,3167.79,451.461,228490,221487,0.969351,10000000,280.482,406.072,3452,4241,3452
15093,A_low_truth_0_600k,280,451.461,3288.58,451.461,228006,221540,0.971641,10000000,280.482,405.787,3432,4176,3432
15094,A_low_truth_0_600k,280,451.461,3400.18,451.461,227851,221487,0.972069,10000000,280.482,405.447,3412,4207,3412
15095,A_low_truth_0_600k,280,451.461,3520.97,451.461,227841,221540,0.972345,10000000,280.482,405.815,3392,4139,3392
15096,A_low_truth_0_600k,280,451.461,3632.57,451.461,227593,221487,0.973171,10000000,280.482,405.879,3372,4255,3372
15097,A_low_truth_0_600k,280,451.461,3753.36,451.461,227883,221540,0.972166,10000000,280.482,405.668,3352,4204,3352
15098,A_low_truth_0_600k,280,451.461,3864.96,451.461,228198,221487,0.970591,10000000,280.482,405.159,3332,4159,3332
15099,A_low_truth_0_600k,280,451.461,3985.75,451.461,227349,221540,0.974449,10000000,280.482,405.055,3312,4110,3312
15100,A_low_truth_0_600k,280,451.461,4097.35,451.461,227656,221487,0.972902,10000000,280.482,405.551,3292,4223,3292
15101,A_low_truth_0_600k,280,451.461,4218.14,451.461,227572,221541,0.973498,10000000,280.482,405.585,3272,4208,3272
15102,A_low_truth_0_600k,280,451.461,4329.74,451.461,227987,221487,0.97149,10000000,280.482,405.303,3252,4114,3252
15103,A_low_truth_0_600k,280,451.461,4450.53,451.461,227171,221540,0.975213,10000000,280.482,406.059,3232,3984,3232
15104,A_low_truth_0_600k,280,451.461,4562.13,451.461,228135,221475,0.970807,10000000,280.482,404.986,3212,4206,3212
15105,A_low_truth_0_600k,280,451.461,4682.92,451.461,227437,221492,0.973861,10000000,280.482,405.357,3192,4096,3192
15106,A_low_truth_0_600k,280,451.461,4794.52,451.461,227671,221359,0.972276,10000000,280.482,404.733,3172,4264,3172
15107,A_low_truth_0_600k,280,451.461,4915.31,451.461,227454,221197,0.972491,10000000,280.482,404.431,3152,4106,3152
15108,A_low_truth_0_600k,280,451.461,5026.91,451.461,227646,220684,0.969417,10000000,280.482,402.961,3132,4148,3132
15109,A_low_truth_0_600k,280,451.461,5147.7,451.461,226406,219719,0.970465,10000000,280.482,401.78,3112,4182,3112
15110,A_low_truth_0_600k,280,451.461,5259.3,451.461,224815,217576,0.9678,10000000,280.482,398.061,3092,4223,3092
15111,A_low_truth_0_600k,280,451.461,5380.09,451.461,221702,212665,0.959238,10000000,280.482,393.704,3072,4206,3072
15112,A_low_truth_0_600k,280,451.461,5491.69,451.461,216083,202965,0.939292,10000000,280.482,387.503,3052,4285,3052
15113,A_low_truth_0_600k,280,451.461,5612.48,465.262,201430,204228,1.01389,10000000,280.482,380.698,3032,4407,3032
15114,A_low_truth_0_600k,280,451.461,5724.08,504.013,177450,167143,0.941916,10000000,280.482,383.898,3012,5129,3002
15115,A_low_truth_0_600k,280,467.028,35.119,536.914,157078,142047,0.904309,10000000,280.05,393.226,3992,5382,3992
15116,A_low_truth_0_600k,280,467.028,146.719,491.539,189436,185871,0.981181,10000000,280.05,379.478,3972,4668,3972
15117,A_low_truth_0_600k,280,467.028,267.509,468.157,208301,214386,1.02921,10000000,280.05,384.688,3952,4296,3952
15118,A_low_truth_0_600k,280,467.028,379.109,467.028,216671,204974,0.946015,10000000,280.05,391.079,3932,4227,3932
15119,A_low_truth_0_600k,280,467.028,499.899,467.028,220331,211492,0.959883,10000000,280.05,397.008,3912,4151,3912
15120,A_low_truth_0_600k,280,467.028,611.499,467.028,222860,214385,0.961972,10000000,280.05,400.47,3892,4308,3892
15121,A_low_truth_0_600k,280,467.028,732.289,467.028,223168,215755,0.966783,10000000,280.05,403.27,3872,4274,3872
15122,A_low_truth_0_600k,280,467.028,843.889,467.028,223816,216381,0.966781,10000000,280.05,404.321,3852,4348,3852
15123,A_low_truth_0_600k,280,467.028,964.679,467.028,224021,216689,0.967271,10000000,280.05,404.86,3832,4183,3832
15124,A_low_truth_0_600k,280,467.028,1076.28,467.028,224204,216802,0.966985,10000000,280.05,404.881,3812,4280,3812
15125,A_low_truth_0_600k,280,467.028,1197.07,467.028,224048,216858,0.967909,10000000,280.05,404.739,3792,4314,3792
15126,A_low_truth_0_600k,280,467.028,1308.67,467.028,223407,216872,0.970748,10000000,280.05,405.79,3772,4132,3771
15127,A_low_truth_0_600k,280,467.028,1429.46,467.028,224350,216877,0.96669,10000000,280.05,405.37,3752,4244,3751
15128,A_low_truth_0_600k,280,467.028,1541.06,467.028,224539,216872,0.965854,10000000,280.05,405.702,3732,4301,3732
15129,A_low_truth_0_600k,280,467.028,1661.85,467.028,223922,216877,0.968538,10000000,280.05,405.133,3712,4217,3712
15130,A_low_truth_0_600k,280,467.028,1773.45,467.028,224440,216872,0.966281,10000000,280.05,405.734,3692,4310,3692
15131,A_low_truth_0_600k,280,467.028,1894.24,467.028,224696,216877,0.965202,10000000,280.05,405.172,3672,4219,3672
15132,A_low_truth_0_600k,280,467.028,2005.84,467.028,224664,216872,0.965317,10000000,280.05,405.105,3652,4368,3652
15133,A_low_truth_0_600k,280,467.028,2126.63,467.028,223259,216877,0.971414,10000000,280.05,405.407,3632,4247,3632
15134,A_low_truth_0_600k,280,467.028,2238.23,467.028,224534,216872,0.965876,10000000,280.05,405.43,3612,4329,3612
15135,A_low_truth_0_600k,280,467.028,2359.02,467.028,224286,216877,0.966966,10000000,280.05,405.677,3592,4230,3592
15136,A_low_truth_0_600k,280,467.028,2470.62,467.028,224851,216872,0.964514,10000000,280.05,405.223,3572,4261,3572
15137,A_low_truth_0_600k,280,467.028,2591.41,467.028,223890,216877,0.968677,10000000,280.05,405.497,3552,4161,3551
15138,A_low_truth_0_600k,280,467.028,2703.01,467.028,224149,216872,0.967535,10000000,280.05,405.055,3532,4318,3532
15139,A_low_truth_0_600k,280,467.028,2823.8,467.028,224729,216877,0.96506,10000000,280.05,405.401,3512,4079,3512
15140,A_low_truth_0_600k,280,467.028,2935.4,467.028,224073,216872,0.967863,10000000,280.05,405.79,3492,4238,3492
15141,A_low_truth_0_600k,280,467.028,3056.19,467.028,223628,216877,0.969811,10000000,280.05,406.127,3472,4173,3471
15142,A_low_truth_0_600k,280,467.028,3167.79,467.028,224543,216872,0.965837,10000000,280.05,405.486,3452,4257,3452
15143,A_low_truth_0_600k,280,467.028,3288.58,467.028,223125,216877,0.971998,10000000,280.05,405.286,3432,4262,3432
15144,A_low_truth_0_600k,280,467.028,3400.18,467.028,224576,216872,0.965695,10000000,280.05,405.447,3412,4295,3411
15145,A_low_truth_0_600k,280,467.028,3520.97,467.028,224471,216877,0.966169,10000000,280.05,405.533,3392,4248,3392
15146,A_low_truth_0_600k,280,467.028,3632.57,467.028,224003,216872,0.968166,10000000,280.05,405.873,3372,4239,3372
15147,A_low_truth_0_600k,280,467.028,3753.36,467.028,224371,216877,0.9666,10000000,280.05,405.267,3352,4213,3351
15148,A_low_truth_0_600k,280,467.028,3864.96,467.028,225081,216872,0.963529,10000000,280.05,405.439,3332,4313,3332
15149,A_low_truth_0_600k,280,467.028,3985.75,467.028,224577,216877,0.965713,10000000,280.05,405.97,3312,4339,3312
15150,A_low_truth_0_600k,280,467.028,4097.35,467.028,224124,216872,0.967643,10000000,280.05,405.915,3292,4282,3292
15151,A_low_truth_0_600k,280,467.028,4218.14,467.028,224693,216877,0.965215,10000000,280.05,405.032,3272,4199,3272
15152,A_low_truth_0_600k,280,467.028,4329.74,467.028,224300,216872,0.966884,10000000,280.05,405.052,3252,4224,3252
15153,A_low_truth_0_600k,280,467.028,4450.53,467.028,224689,216877,0.965232,10000000,280.05,405.997,3232,4265,3231
15154,A_low_truth_0_600k,280,467.028,4562.13,467.028,224445,216863,0.966219,10000000,280.05,405.121,3212,4259,3212
15155,A_low_truth_0_600k,280,467.028,4682.92,467.028,224652,216832,0.965191,10000000,280.05,405.511,3192,4262,3192
15156,A_low_truth_0_600k,280,467.028,4794.52,467.028,223983,216751,0.967712,10000000,280.05,405.202,3172,4321,3172
15157,A_low_truth_0_600k,280,467.028,4915.31,467.028,224726,216543,0.963587,10000000,280.05,404.401,3152,4176,3152
15158,A_low_truth_0_600k,280,467.028,5026.91,467.028,224633,216090,0.961969,10000000,280.05,403.405,3132,4352,3132
15159,A_low_truth_0_600k,280,467.028,5147.7,467.028,223323,215108,0.963215,10000000,280.05,400.992,3112,4211,3112
15160,A_low_truth_0_600k,280,467.028,5259.3,467.028,220847,213057,0.964727,10000000,280.05,398.849,3092,4281,3092
15161,A_low_truth_0_600k,280,467.028,5380.09,467.028,218622,208249,0.952553,10000000,280.05,393.698,3072,4277,3072
15162,A_low_truth_0_600k,280,467.028,5491.69,467.028,211811,198827,0.9387,10000000,280.05,387.099,3052,4344,3052
15163,A_low_truth_0_600k,280,467.028,5612.48,480.382,198902,200335,1.0072,10000000,280.05,380.704,3032,4412,3031
15164,A_low_truth_0_600k,280,467.028,5724.08,518.003,174418,163870,0.939525,10000000,280.05,383.607,3012,5183,3002
15165,A_low_truth_0_600k,280,482.596,35.119,550.51,155021,138885,0.895911,10000000,280.482,393.82,3992,5454,3991
15166,A_low_truth_0_600k,280,482.596,146.719,506.354,186671,181807,0.973943,10000000,280.482,380.206,3972,4918,3971
15167,A_low_truth_0_600k,280,482.596,267.509,483.688,204823,209851,1.02455,10000000,280.482,384.709,3952,4374,3951
15168,A_low_truth_0_600k,280,482.596,379.109,482.596,212412,200238,0.942687,10000000,280.482,391.119,3932,4266,3931
15169,A_low_truth_0_600k,280,482.596,499.899,482.596,217239,206726,0.951606,10000000,280.482,396.989,3912,4422,3911
15170,A_low_truth_0_600k,280,482.596,611.499,482.596,218713,209454,0.957666,10000000,280.482,400.487,3892,4367,3891
15171,A_low_truth_0_600k,280,482.596,732.289,482.596,220221,210888,0.95762,10000000,280.482,402.947,3872,4376,3871
15172,A_low_truth_0_600k,280,482.596,843.889,482.596,220152,211398,0.960237,10000000,280.482,403.898,3852,4446,3851
15173,A_low_truth_0_600k,280,482.596,964.679,482.596,219358,211785,0.965477,10000000,280.482,405.309,3832,4331,3831
15174,A_low_truth_0_600k,280,482.596,1076.28,482.596,220740,211795,0.959477,10000000,280.482,405.781,3812,4345,3812
15175,A_low_truth_0_600k,280,482.596,1197.07,482.596,220770,211948,0.96004,10000000,280.482,405.595,3792,4316,3792
15176,A_low_truth_0_600k,280,482.596,1308.67,482.596,220557,211864,0.960586,10000000,280.482,405.878,3772,4242,3771
15177,A_low_truth_0_600k,280,482.596,1429.46,482.596,219418,211966,0.966037,10000000,280.482,405.61,3752,4283,3751
15178,A_low_truth_0_600k,280,482.596,1541.06,482.596,219946,211864,0.963255,10000000,280.482,405.084,3732,4316,3732
15179,A_low_truth_0_600k,280,482.596,1661.85,482.596,220776,211966,0.960095,10000000,280.482,406.056,3712,4386,3711
15180,A_low_truth_0_600k,280,482.596,1773.45,482.596,220959,211864,0.958839,10000000,280.482,405.218,3692,4506,3692
15181,A_low_truth_0_600k,280,482.596,1894.24,482.596,219877,211966,0.964021,10000000,280.482,405.429,3672,4362,3671
15182,A_low_truth_0_600k,280,482.596,2005.84,482.596,220681,211864,0.960046,10000000,280.482,405.425,3652,4379,3651
15183,A_low_truth_0_600k,280,482.596,2126.63,482.596,220279,211966,0.962261,10000000,280.482,405.779,3632,4278,3631
15184,A_low_truth_0_600k,280,482.596,2238.23,482.596,220736,211864,0.959807,10000000,280.482,405.833,3612,4393,3612
15185,A_low_truth_0_600k,280,482.596,2359.02,482.596,220614,211966,0.9608,10000000,280.482,406.08,3592,4224,3591
15186,A_low_truth_0_600k,280,482.596,2470.62,482.596,220241,211864,0.961964,10000000,280.482,404.965,3572,4408,3571
15187,A_low_truth_0_600k,280,482.596,2591.41,482.596,220277,211966,0.96227,10000000,280.482,405.91,3552,4233,3551
15188,A_low_truth_0_600k,280,482.596,2703.01,482.596,220350,211864,0.961489,10000000,280.482,405.554,3532,4342,3531
15189,A_low_truth_0_600k,280,482.596,2823.8,482.596,220053,211966,0.96325,10000000,280.482,405.481,3512,4378,3512
15190,A_low_truth_0_600k,280,482.596,2935.4,482.596,220733,211864,0.95982,10000000,280.482,405.669,3492,4478,3491
15191,A_low_truth_0_600k,280,482.596,3056.19,482.596,219706,211966,0.964771,10000000,280.482,406.13,3472,4312,3471
15192,A_low_truth_0_600k,280,482.596,3167.79,482.596,219899,211864,0.96346,10000000,280.482,406.537,3452,4336,3452
15193,A_low_truth_0_600k,280,482.596,3288.58,482.596,220087,211966,0.963101,10000000,280.482,405.665,3432,4353,3431
15194,A_low_truth_0_600k,280,482.596,3400.18,482.596,220027,211864,0.9629,10000000,280.482,405.864,3412,4356,3411
15195,A_low_truth_0_600k,280,482.596,3520.97,482.596,219943,211966,0.963732,10000000,280.482,406.088,3392,4371,3391
15196,A_low_truth_0_600k,280,482.596,3632.57,482.596,220807,211864,0.959499,10000000,280.482,406.262,3372,4393,3371
15197,A_low_truth_0_600k,280,482.596,3753.36,482.596,220611,211966,0.960813,10000000,280.482,405.598,3352,4356,3351
15198,A_low_truth_0_600k,280,482.596,3864.96,482.596,220222,211863,0.962043,10000000,280.482,406.109,3332,4265,3332
15199,A_low_truth_0_600k,280,482.596,3985.75,482.596,220160,211966,0.962782,10000000,280.482,405.864,3312,4382,3311
15200,A_low_truth_0_600k,280,482.596,4097.35,482.596,221098,211864,0.958236,10000000,280.482,405.846,3292,4262,3292
15201,A_low_truth_0_600k,280,482.596,4218.14,482.596,219644,211966,0.965043,10000000,280.482,405.987,3272,4329,3271
15202,A_low_truth_0_600k,280,482.596,4329.74,482.596,220084,211864,0.962651,10000000,280.482,406.102,3252,4344,3252
15203,A_low_truth_0_600k,280,482.596,4450.53,482.596,220419,211966,0.96165,10000000,280.482,406.101,3232,4248,3231
15204,A_low_truth_0_600k,280,482.596,4562.13,482.596,220264,211856,0.961828,10000000,280.482,405.846,3212,4325,3212
15205,A_low_truth_0_600k,280,482.596,4682.92,482.596,220408,211923,0.961503,10000000,280.482,405.322,3192,4266,3191
15206,A_low_truth_0_600k,280,482.596,4794.52,482.596,220268,211748,0.96132,10000000,280.482,405.262,3172,4324,3171
15207,A_low_truth_0_600k,280,482.596,4915.31,482.596,220592,211650,0.959464,10000000,280.482,404.552,3152,4307,3151
15208,A_low_truth_0_600k,280,482.596,5026.91,482.596,219689,211111,0.960954,10000000,280.482,403.44,3132,4407,3132
15209,A_low_truth_0_600k,280,482.596,5147.7,482.596,219597,210242,0.957399,10000000,280.482,401.788,3112,4314,3111
15210,A_low_truth_0_600k,280,482.596,5259.3,482.596,218187,208144,0.953971,10000000,280.482,399.37,3092,4316,3091
15211,A_low_truth_0_600k,280,482.596,5380.09,482.596,214770,203526,0.947646,10000000,280.482,393.757,3072,4225,3061
15212,A_low_truth_0_600k,280,482.596,5491.69,482.596,209100,194264,0.929048,10000000,280.482,387.823,3052,4373,3051
15213,A_low_truth_0_600k,280,482.596,5612.48,495.531,195949,196180,1.00118,10000000,280.482,380.582,3032,4513,3031
15214,A_low_truth_0_600k,280,482.596,5724.08,532.082,171607,160373,0.934536,10000000,280.482,383.861,3012,5423,3002
15215,A_low_truth_0_600k,280,498.163,35.119,564.206,153125,135314,0.883683,10000000,281.775,394.639,3992,5665,3991
15216,A_low_truth_0_600k,280,498.163,146.719,521.212,183272,177439,0.968173,10000000,281.775,380.524,3972,5067,3971
15217,A_low_truth_0_600k,280,498.163,267.509,499.221,200256,204733,1.02236,10000000,281.775,385.331,3952,4478,3951
15218,A_low_truth_0_600k,280,498.163,379.109,498.163,208939,195103,0.93378,10000000,281.775,391.921,3932,4469,3931
15219,A_low_truth_0_600k,280,498.163,499.899,498.163,212916,201291,0.945401,10000000,281.775,398.05,3912,4436,3911
15220,A_low_truth_0_600k,280,498.163,611.499,498.163,214648,204061,0.950677,10000000,281.775,401.358,3892,4488,3891
15221,A_low_truth_0_600k,280,498.163,732.289,498.163,215668,205329,0.952061,10000000,281.775,403.69,3872,4444,3871
15222,A_low_truth_0_600k,280,498.163,843.889,498.163,215354,205941,0.956291,10000000,281.775,405.009,3852,4443,3851
15223,A_low_truth_0_600k,280,498.163,964.679,498.163,215266,206206,0.957913,10000000,281.775,405.828,3832,4432,3831
15224,A_low_truth_0_600k,280,498.163,1076.28,498.163,216476,206327,0.953117,10000000,281.775,406.207,3812,4593,3811
15225,A_low_truth_0_600k,280,498.163,1197.07,498.163,216664,206363,0.952456,10000000,281.775,406.152,3792,4439,3791
15226,A_low_truth_0_600k,280,498.163,1308.67,498.163,215148,206392,0.959302,10000000,281.775,406.368,3772,4567,3771
15227,A_low_truth_0_600k,280,498.163,1429.46,498.163,215728,206380,0.956668,10000000,281.775,406.798,3752,4482,3751
15228,A_low_truth_0_600k,280,498.163,1541.06,498.163,216562,206392,0.953039,10000000,281.775,406.746,3732,4663,3731
15229,A_low_truth_0_600k,280,498.163,1661.85,498.163,216964,206380,0.951218,10000000,281.775,406.429,3712,4547,3711
15230,A_low_truth_0_600k,280,498.163,1773.45,498.163,215244,206392,0.958875,10000000,281.775,406.644,3692,4412,3691
15231,A_low_truth_0_600k,280,498.163,1894.24,498.163,216335,206380,0.953983,10000000,281.775,406.187,3672,4435,3671
15232,A_low_truth_0_600k,280,498.163,2005.84,498.163,216548,206392,0.9531,10000000,281.775,406.906,3652,4499,3651
15233,A_low_truth_0_600k,280,498.163,2126.63,498.163,217129,206380,0.950495,10000000,281.775,406.513,3632,4439,3631
15234,A_low_truth_0_600k,280,498.163,2238.23,498.163,216915,206392,0.951488,10000000,281.775,406.269,3612,4473,3611
15235,A_low_truth_0_600k,280,498.163,2359.02,498.163,216382,206380,0.953776,10000000,281.775,407.521,3592,4397,3591
15236,A_low_truth_0_600k,280,498.163,2470.62,498.163,216555,206392,0.95307,10000000,281.775,406.419,3572,4553,3571
15237,A_low_truth_0_600k,280,498.163,2591.41,498.163,215744,206380,0.956597,10000000,281.775,406.646,3552,4432,3551
15238,A_low_truth_0_600k,280,498.163,2703.01,498.163,216205,206392,0.954613,10000000,281.775,406.991,3532,4546,3531
15239,A_low_truth_0_600k,280,498.163,2823.8,498.163,216332,206380,0.953997,10000000,281.775,406.775,3512,4395,3511
15240,A_low_truth_0_600k,280,498.163,2935.4,498.163,216596,206392,0.952889,10000000,281.775,406.321,3492,4608,3491
15241,A_low_truth_0_600k,280,498.163,3056.19,498.163,216447,206380,0.95349,10000000,281.775,406.832,3472,4491,3471
15242,A_low_truth_0_600k,280,498.163,3167.79,498.163,215959,206392,0.9557,10000000,281.775,407.09,3452,4482,3451
15243,A_low_truth_0_600k,280,498.163,3288.58,498.163,216106,206380,0.954994,10000000,281.775,406.84,3432,4417,3431
15244,A_low_truth_0_600k,280,498.163,3400.18,498.163,216289,206392,0.954242,10000000,281.775,406.507,3412,4640,3411
15245,A_low_truth_0_600k,280,498.163,3520.97,498.163,216305,206380,0.954116,10000000,281.775,406.598,3392,4485,3391
15246,A_low_truth_0_600k,280,498.163,3632.57,498.163,216381,206392,0.953836,10000000,281.775,406.121,3372,4435,3371
15247,A_low_truth_0_600k,280,498.163,3753.36,498.163,216239,206380,0.954407,10000000,281.775,406.732,3352,4389,3341
15248,A_low_truth_0_600k,280,498.163,3864.96,498.163,216122,206392,0.954979,10000000,281.775,405.867,3332,4495,3331
15249,A_low_truth_0_600k,280,498.163,3985.75,498.163,215264,206380,0.95873,10000000,281.775,407.091,3312,4369,3311
15250,A_low_truth_0_600k,280,498.163,4097.35,498.163,216187,206392,0.954692,10000000,281.775,406.061,3292,4558,3291
15251,A_low_truth_0_600k,280,498.163,4218.14,498.163,215493,206380,0.957711,10000000,281.775,406.412,3272,4349,3271
15252,A_low_truth_0_600k,280,498.163,4329.74,498.163,215318,206392,0.958545,10000000,281.775,406.847,3252,4438,3251
15253,A_low_truth_0_600k,280,498.163,4450.53,498.163,216632,206380,0.952676,10000000,281.775,406.619,3232,4369,3231
15254,A_low_truth_0_600k,280,498.163,4562.13,498.163,216632,206385,0.952699,10000000,281.775,405.994,3212,4490,3211
15255,A_low_truth_0_600k,280,498.163,4682.92,498.163,216133,206339,0.954685,10000000,281.775,406.183,3192,4458,3191
15256,A_low_truth_0_600k,280,498.163,4794.52,498.163,215227,206281,0.958435,10000000,281.775,405.96,3172,4491,3171
15257,A_low_truth_0_600k,280,498.163,4915.31,498.163,215456,206074,0.956455,10000000,281.775,405.264,3152,4401,3151
15258,A_low_truth_0_600k,280,498.163,5026.91,498.163,215919,205664,0.952505,10000000,281.775,404.59,3132,4480,3131
15259,A_low_truth_0_600k,280,498.163,5147.7,498.163,214119,204712,0.956066,10000000,281.775,402.582,3112,4378,3111
15260,A_low_truth_0_600k,280,498.163,5259.3,498.163,213745,202789,0.948743,10000000,281.775,399.815,3092,4650,3091
15261,A_low_truth_0_600k,280,498.163,5380.09,498.163,210547,198191,0.941315,10000000,281.775,394.643,3072,4521,3071
15262,A_low_truth_0_600k,280,498.163,5491.69,498.163,204476,189249,0.925532,10000000,281.775,388.569,3052,4497,3051
15263,A_low_truth_0_600k,280,498.163,5612.48,510.704,191723,191456,0.998607,10000000,281.775,381.239,3032,4757,3031
15264,A_low_truth_0_600k,280,498.163,5724.08,546.24,168461,156380,0.928286,10000000,281.775,384.134,3012,5594,3011
15265,A_low_truth_0_600k,280,513.731,35.119,577.998,149353,131443,0.880083,10000000,280.482,394.628,3991,5916,3991
15266,A_low_truth_0_600k,280,513.731,146.719,536.111,178990,172361,0.962964,10000000,280.482,381.911,3971,5004,3971
15267,A_low_truth_0_600k,280,513.731,267.509,514.757,195778,199074,1.01684,10000000,280.482,386.717,3951,4651,3951
15268,A_low_truth_0_600k,280,513.731,379.109,513.731,204382,189322,0.926314,10000000,280.482,393.614,3931,4556,3931
15269,A_low_truth_0_600k,280,513.731,499.899,513.731,207754,195409,0.940579,10000000,280.482,399.19,3911,4575,3911
15270,A_low_truth_0_600k,280,513.731,611.499,513.731,209785,198003,0.943838,10000000,280.482,402.433,3891,4585,3891
15271,A_low_truth_0_600k,280,513.731,732.289,513.731,210721,199325,0.945919,10000000,280.482,404.553,3871,4611,3871
15272,A_low_truth_0_600k,280,513.731,843.889,513.731,211264,199827,0.945864,10000000,280.482,407.021,3851,4695,3850
15273,A_low_truth_0_600k,280,513.731,964.679,513.731,211178,200162,0.947835,10000000,280.482,407.02,3831,4631,3831
15274,A_low_truth_0_600k,280,513.731,1076.28,513.731,210506,200201,0.951047,10000000,280.482,407.086,3811,4650,3811
15275,A_low_truth_0_600k,280,513.731,1197.07,513.731,212396,200314,0.943116,10000000,280.482,407.535,3791,4642,3791
15276,A_low_truth_0_600k,280,513.731,1308.67,513.731,211879,200264,0.945181,10000000,280.482,407.462,3771,4691,3771
15277,A_low_truth_0_600k,280,513.731,1429.46,513.731,211565,200330,0.946896,10000000,280.482,407.782,3751,4540,3750
15278,A_low_truth_0_600k,280,513.731,1541.06,513.731,211709,200264,0.94594,10000000,280.482,407.206,3731,4648,3731
15279,A_low_truth_0_600k,280,513.731,1661.85,513.731,211335,200330,0.947926,10000000,280.482,408.051,3711,4632,3711
15280,A_low_truth_0_600k,280,513.731,1773.45,513.731,212136,200264,0.944036,10000000,280.482,407.589,3691,4601,3691
15281,A_low_truth_0_600k,280,513.731,1894.24,513.731,211414,200330,0.947572,10000000,280.482,408.129,3671,4602,3671
15282,A_low_truth_0_600k,280,513.731,2005.84,513.731,211562,200264,0.946597,10000000,280.482,407.371,3651,4651,3651
15283,A_low_truth_0_600k,280,513.731,2126.63,513.731,211372,200330,0.94776,10000000,280.482,407.887,3631,4609,3631
15284,A_low_truth_0_600k,280,513.731,2238.23,513.731,210949,200264,0.949348,10000000,280.482,407.819,3611,4582,3611
15285,A_low_truth_0_600k,280,513.731,2359.02,513.731,211174,200330,0.948649,10000000,280.482,406.922,3591,4545,3591
15286,A_low_truth_0_600k,280,513.731,2470.62,513.731,211411,200264,0.947273,10000000,280.482,407.841,3571,4622,3571
15287,A_low_truth_0_600k,280,513.731,2591.41,513.731,211413,200330,0.947577,10000000,280.482,407.78,3551,4675,3551
15288,A_low_truth_0_600k,280,513.731,2703.01,513.731,211257,200264,0.947964,10000000,280.482,407.848,3531,4644,3531
15289,A_low_truth_0_600k,280,513.731,2823.8,513.731,212209,200330,0.944022,10000000,280.482,408.09,3511,4520,3511
15290,A_low_truth_0_600k,280,513.731,2935.4,513.731,211839,200264,0.945359,10000000,280.482,408.176,3491,4644,3491
15291,A_low_truth_0_600k,280,513.731,3056.19,513.731,211438,200330,0.947465,10000000,280.482,408.075,3471,4540,3471
15292,A_low_truth_0_600k,280,513.731,3167.79,513.731,211961,200264,0.944815,10000000,280.482,407.26,3451,4646,3450
15293,A_low_truth_0_600k,280,513.731,3288.58,513.731,211740,200330,0.946113,10000000,280.482,406.866,3431,4644,3431
15294,A_low_truth_0_600k,280,513.731,3400.18,513.731,212004,200264,0.944624,10000000,280.482,407.505,3411,4744,3411
15295,A_low_truth_0_600k,280,513.731,3520.97,513.731,210964,200330,0.949593,10000000,280.482,407.664,3391,4574,3391
15296,A_low_truth_0_600k,280,513.731,3632.57,513.731,211154,200264,0.948426,10000000,280.482,407.343,3371,4611,3371
15297,A_low_truth_0_600k,280,513.731,3753.36,513.731,211211,200330,0.948483,10000000,280.482,407.694,3351,4626,3351
15298,A_low_truth_0_600k,280,513.731,3864.96,513.731,211543,200264,0.946682,10000000,280.482,407.914,3331,4612,3330
15299,A_low_truth_0_600k,280,513.731,3985.75,513.731,212068,200330,0.94465,10000000,280.482,407.259,3311,4496,3310
15300,A_low_truth_0_600k,280,513.731,4097.35,513.731,211617,200264,0.946351,10000000,280.482,407.783,3291,4670,3291
15301,A_low_truth_0_600k,280,513.731,4218.14,513.731,211278,200330,0.948182,10000000,280.482,408.18,3271,4483,3270
15302,A_low_truth_0_600k,280,513.731,4329.74,513.731,211525,200264,0.946763,10000000,280.482,407.549,3251,4628,3251
15303,A_low_truth_0_600k,280,513.731,4450.53,513.731,211518,200330,0.947106,10000000,280.482,407.671,3231,4631,3231
15304,A_low_truth_0_600k,280,513.731,4562.13,513.731,211781,200257,0.945585,10000000,280.482,407.316,3211,4563,3210
15305,A_low_truth_0_600k,280,513.731,4682.92,513.731,211610,200292,0.946515,10000000,280.482,407.186,3191,4636,3191
15306,A_low_truth_0_600k,280,513.731,4794.52,513.731,211591,200157,0.945962,10000000,280.482,406.688,3171,4539,3171
